"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"VEGFA"	1.14131835033367e-230	0.299816223655646	0.484	0.277	2.64671725442377e-226	"NORMAL.Basal"	"VEGFA"
"MAP1B"	2.47740824886003e-230	0.439072998961742	0.521	0.329	5.74510972910641e-226	"NORMAL.Basal"	"MAP1B"
"LAMC2"	1.74614179268985e-227	0.34698950568227	0.493	0.297	4.04930281724775e-223	"NORMAL.Basal"	"LAMC2"
"MTDH"	2.9126225730052e-227	0.356089972021051	0.765	0.629	6.75437174679906e-223	"NORMAL.Basal"	"MTDH"
"DNAJB11"	8.30862182945048e-227	0.459413076955438	0.646	0.48	1.92676940224957e-222	"NORMAL.Basal"	"DNAJB11"
"CD82"	5.87140130068512e-225	0.38544319207741	0.508	0.324	1.36157796162888e-220	"NORMAL.Basal"	"CD82"
"MXI1"	3.19168034231736e-224	0.313947965761359	0.439	0.257	7.40150671383396e-220	"NORMAL.Basal"	"MXI1"
"RALBP1"	5.78845932480808e-224	0.370710486198495	0.61	0.456	1.34234371742299e-219	"NORMAL.Basal"	"RALBP1"
"FOXP1"	4.07844035951714e-223	0.297858921401602	0.444	0.254	9.45790319372024e-219	"NORMAL.Basal"	"FOXP1"
"TNFAIP3"	5.24022331282999e-223	0.369311830592389	0.364	0.185	1.21520778624527e-218	"NORMAL.Basal"	"TNFAIP3"
"TAF1D"	3.36995415720378e-222	0.388442775683409	0.639	0.469	7.81492369055557e-218	"NORMAL.Basal"	"TAF1D"
"FSTL1"	3.68812619217492e-221	0.261741810496374	0.324	0.156	8.55276463965364e-217	"NORMAL.Basal"	"FSTL1"
"PPP1R13L"	6.75263378306099e-220	0.306409813457405	0.448	0.263	1.56593577429184e-215	"NORMAL.Basal"	"PPP1R13L"
"CFL2"	2.01433164472563e-218	0.330065022822643	0.402	0.225	4.67123508411874e-214	"NORMAL.Basal"	"CFL2"
"LPP"	5.07105849561697e-218	0.315518541808503	0.561	0.376	1.17597846513358e-213	"NORMAL.Basal"	"LPP"
"LDHA"	2.94749793139693e-216	0.333973107842713	0.979	0.951	6.83524770290948e-212	"NORMAL.Basal"	"LDHA"
"CXCL1"	4.00120037223906e-216	0.659844688648226	0.783	0.548	9.27878366322238e-212	"NORMAL.Basal"	"CXCL1"
"CAP1"	2.52879827720032e-214	0.282612683206373	0.81	0.666	5.86428320482753e-210	"NORMAL.Basal"	"CAP1"
"ALDH3A2"	2.89160179052798e-214	0.260000620843785	0.37	0.191	6.70562455223439e-210	"NORMAL.Basal"	"ALDH3A2"
"GLIPR1"	7.61985369263495e-214	0.263929122914877	0.535	0.325	1.76704407132205e-209	"NORMAL.Basal"	"GLIPR1"
"ZFAND3"	2.38711065648679e-213	0.27006253430074	0.411	0.232	5.53570961239287e-209	"NORMAL.Basal"	"ZFAND3"
"LY6K"	3.19346989313389e-213	0.277394749269943	0.43	0.235	7.40565668217749e-209	"NORMAL.Basal"	"LY6K"
"SNHG8"	1.44631474572876e-212	0.438497041025558	0.766	0.655	3.35400389534499e-208	"NORMAL.Basal"	"SNHG8"
"GOLGA4"	1.58181042594332e-212	0.367358860342172	0.694	0.549	3.66821837776256e-208	"NORMAL.Basal"	"GOLGA4"
"MARCKS"	2.16047205993009e-211	0.34663601983586	0.638	0.456	5.01013470697788e-207	"NORMAL.Basal"	"MARCKS"
"BBX"	4.46148900393909e-211	0.296745635944077	0.511	0.329	1.03461930001347e-206	"NORMAL.Basal"	"BBX"
"JAK1"	4.59075712292586e-211	0.301255950929809	0.654	0.482	1.06459657680651e-206	"NORMAL.Basal"	"JAK1"
"ZYX"	1.72662518550691e-209	0.288427332864212	0.478	0.298	4.00404380519052e-205	"NORMAL.Basal"	"ZYX"
"CPNE1"	7.69680828176253e-208	0.26970791374676	0.58	0.393	1.78488984054073e-203	"NORMAL.Basal"	"CPNE1"
"SLC38A1"	1.01222541591814e-205	0.298032440613643	0.584	0.401	2.34735073951417e-201	"NORMAL.Basal"	"SLC38A1"
"CHIC2"	2.0255485363595e-204	0.337851173517151	0.548	0.367	4.69724705581768e-200	"NORMAL.Basal"	"CHIC2"
"TFAP2C"	1.53423858257951e-202	0.279262753817366	0.295	0.141	3.55789927300189e-198	"NORMAL.Basal"	"TFAP2C"
"EVA1C"	2.39921805349782e-202	0.267601440926342	0.443	0.262	5.56378666606144e-198	"NORMAL.Basal"	"EVA1C"
"IFI16"	1.50040278561065e-201	0.260447143731932	0.47	0.274	3.4794340598311e-197	"NORMAL.Basal"	"IFI16"
"P4HB"	2.26370524674497e-201	0.280004618465475	0.873	0.767	5.24953246720158e-197	"NORMAL.Basal"	"P4HB"
"MT1E"	8.3105992476099e-194	0.699063579573033	0.636	0.482	1.92722796552074e-189	"NORMAL.Basal"	"MT1E"
"ARPC5"	1.03010745525814e-193	0.288665638294445	0.757	0.613	2.38881918874363e-189	"NORMAL.Basal"	"ARPC5"
"GBAS"	1.31909049715147e-193	0.317372834257729	0.462	0.3	3.05897086289425e-189	"NORMAL.Basal"	"GBAS"
"OGFRL1"	1.12786593854169e-192	0.270868250785	0.479	0.302	2.61552111147818e-188	"NORMAL.Basal"	"OGFRL1"
"SFN"	2.21883171974346e-192	0.503415061923632	0.874	0.743	5.14547075808508e-188	"NORMAL.Basal"	"SFN"
"LINC00969"	2.32240633033324e-192	0.260333311236212	0.428	0.253	5.38566028004278e-188	"NORMAL.Basal"	"LINC00969"
"SRSF4"	5.30012060836698e-192	0.268615502333415	0.639	0.473	1.2290979690803e-187	"NORMAL.Basal"	"SRSF4"
"CHPF"	2.40411445238067e-189	0.268782746981406	0.424	0.254	5.57514141507077e-185	"NORMAL.Basal"	"CHPF"
"SOD2"	2.59910721218973e-189	0.323637970577051	0.991	0.932	6.02732962506798e-185	"NORMAL.Basal"	"SOD2"
"POLR1D"	2.21344793214167e-184	0.27135770488216	0.733	0.605	5.13298575463654e-180	"NORMAL.Basal"	"POLR1D"
"BIRC3"	4.24732768567736e-183	0.338834917705434	0.66	0.488	9.84955290308581e-179	"NORMAL.Basal"	"BIRC3"
"SLC6A6"	6.66451753892076e-183	0.259363361212214	0.279	0.134	1.54550161727572e-178	"NORMAL.Basal"	"SLC6A6"
"RND3"	4.62948722522073e-180	0.348109388299798	0.63	0.462	1.07357808752869e-175	"NORMAL.Basal"	"RND3"
"RPL22L1"	2.02211649635257e-178	0.353398688958988	0.742	0.62	4.68928815504161e-174	"NORMAL.Basal"	"RPL22L1"
"SVIL"	1.14772647215873e-177	0.283309081934446	0.572	0.402	2.66157768893609e-173	"NORMAL.Basal"	"SVIL"
"PPIB"	9.07605938461799e-177	0.277636957021178	0.927	0.848	2.10473817129291e-172	"NORMAL.Basal"	"PPIB"
"CBX1"	4.03142229995907e-176	0.285262754200199	0.52	0.354	9.34886831360509e-172	"NORMAL.Basal"	"CBX1"
"TMED9"	4.65606418492551e-176	0.283459197753589	0.89	0.796	1.07974128448423e-171	"NORMAL.Basal"	"TMED9"
"IRF6"	1.26900788460851e-175	0.282783071544299	0.542	0.373	2.94282928440713e-171	"NORMAL.Basal"	"IRF6"
"OSER1"	2.24824556296701e-175	0.274313123990077	0.681	0.521	5.2136814605205e-171	"NORMAL.Basal"	"OSER1"
"FOSL2"	1.27816736078626e-172	0.319150329075663	0.413	0.255	2.96407010966333e-168	"NORMAL.Basal"	"FOSL2"
"CYR61"	5.6483563910186e-172	1.24797938350302	0.601	0.45	1.30985384707721e-167	"NORMAL.Basal"	"CYR61"
"TLN1"	2.52105312979313e-171	0.251055961584934	0.481	0.313	5.84632220799027e-167	"NORMAL.Basal"	"TLN1"
"GABARAPL1"	7.98980657858661e-169	0.255357912951374	0.489	0.32	1.85283614557424e-164	"NORMAL.Basal"	"GABARAPL1"
"SLC1A5"	1.19885736311058e-168	0.299643911075886	0.574	0.403	2.78015022505343e-164	"NORMAL.Basal"	"SLC1A5"
"ADAM17"	3.00348334296028e-168	0.277578886784911	0.371	0.214	6.96507787232488e-164	"NORMAL.Basal"	"ADAM17"
"MRPS6"	2.67966901752611e-161	0.355292535949526	0.651	0.52	6.21415245164304e-157	"NORMAL.Basal"	"MRPS6"
"MYO1B"	1.30209097033699e-159	0.301658439425631	0.54	0.377	3.01954896021147e-155	"NORMAL.Basal"	"MYO1B"
"PNRC2"	4.07222183263758e-158	0.264080988471731	0.556	0.401	9.44348242988654e-154	"NORMAL.Basal"	"PNRC2"
"PDIA4"	2.29874971794229e-157	0.292595649151196	0.46	0.302	5.33080059590817e-153	"NORMAL.Basal"	"PDIA4"
"SFRP1"	5.51549640934643e-156	0.298943137006837	0.692	0.501	1.27904361732744e-151	"NORMAL.Basal"	"SFRP1"
"DDIT4"	6.13907266937542e-156	0.305789519226513	0.627	0.464	1.42365095202816e-151	"NORMAL.Basal"	"DDIT4"
"SNHG7"	7.72791762826113e-155	0.283288890366972	0.648	0.499	1.79210409799376e-150	"NORMAL.Basal"	"SNHG7"
"IFRD1"	2.18074730806555e-154	0.284385636422113	0.662	0.509	5.057153007404e-150	"NORMAL.Basal"	"IFRD1"
"SERPINA1"	4.00717562874422e-153	0.30881277493195	0.289	0.151	9.29264028305784e-149	"NORMAL.Basal"	"SERPINA1"
"PNISR"	2.19017265851699e-152	0.261144495580886	0.749	0.635	5.0790103951009e-148	"NORMAL.Basal"	"PNISR"
"PFN2"	7.68437394941255e-150	0.259862922396285	0.413	0.264	1.78200631886877e-145	"NORMAL.Basal"	"PFN2"
"ARMCX3"	2.49649760681681e-148	0.269460162409418	0.426	0.281	5.78937795020819e-144	"NORMAL.Basal"	"ARMCX3"
"CREG1"	1.6305043800053e-147	0.387322934132806	0.429	0.286	3.78113965723229e-143	"NORMAL.Basal"	"CREG1"
"TRIB3"	5.1597808393338e-147	0.280514377160495	0.357	0.21	1.19655317664151e-142	"NORMAL.Basal"	"TRIB3"
"OAZ2"	7.35336767752551e-147	0.278302939103218	0.564	0.426	1.70524596441817e-142	"NORMAL.Basal"	"OAZ2"
"TGIF1"	1.67159424375773e-143	0.271344729900196	0.682	0.563	3.87642705127418e-139	"NORMAL.Basal"	"TGIF1"
"GADD45B"	3.56064130680828e-143	0.573784108580337	0.628	0.497	8.2571271904884e-139	"NORMAL.Basal"	"GADD45B"
"SERP1"	1.4595794904596e-141	0.328021901329508	0.867	0.813	3.3847648383758e-137	"NORMAL.Basal"	"SERP1"
"MPC2"	6.359486338873e-141	0.26547137990364	0.65	0.516	1.47476488198465e-136	"NORMAL.Basal"	"MPC2"
"LIMA1"	5.37954771645375e-139	0.25283130889636	0.528	0.368	1.24751711544562e-134	"NORMAL.Basal"	"LIMA1"
"ANGPTL4"	6.77141970602338e-133	0.513400956744835	0.532	0.411	1.57029222982682e-128	"NORMAL.Basal"	"ANGPTL4"
"H1F0"	1.1837710658848e-130	0.458070699884408	0.702	0.608	2.74516510178685e-126	"NORMAL.Basal"	"H1F0"
"FDX1"	4.0203043498788e-130	0.250249083582761	0.559	0.419	9.32308578736893e-126	"NORMAL.Basal"	"FDX1"
"TXNRD1"	1.38529808374202e-120	0.379001995428178	0.642	0.529	3.21250625619775e-116	"NORMAL.Basal"	"TXNRD1"
"CCDC85B"	1.04188713626455e-100	0.254230882651607	0.349	0.232	2.41613626899749e-96	"NORMAL.Basal"	"CCDC85B"
"CXCL2"	3.14162542908277e-95	0.641347615688718	0.533	0.395	7.28542937004293e-91	"NORMAL.Basal"	"CXCL2"
"SDF2L1"	2.62542908294723e-94	0.34628564367893	0.548	0.442	6.08837004335462e-90	"NORMAL.Basal"	"SDF2L1"
"NQO1"	1.46873243231021e-93	0.269667735774229	0.599	0.467	3.40599051052737e-89	"NORMAL.Basal"	"NQO1"
"WTAP"	5.81334548359741e-81	0.253029455598512	0.768	0.688	1.34811481764624e-76	"NORMAL.Basal"	"WTAP"
"ERRFI1"	2.05991256994726e-79	0.369118976981087	0.563	0.466	4.7769372497077e-75	"NORMAL.Basal"	"ERRFI1"
"CCL2"	8.41358468536451e-77	0.68625824699619	0.611	0.496	1.95111028853603e-72	"NORMAL.Basal"	"CCL2"
"DNAJC3"	2.05922282413521e-59	0.289814406902273	0.451	0.371	4.77533772916956e-55	"NORMAL.Basal"	"DNAJC3"
"ZFP36L2"	4.65415910757623e-26	0.341238732272779	0.602	0.571	1.07929949704693e-21	"NORMAL.Basal"	"ZFP36L2"
"S100A8"	0	3.24277335634556	0.567	0.173	0	"NORMAL.Luminal_1"	"S100A8"
"PI3"	0	2.48279546172109	0.798	0.306	0	"NORMAL.Luminal_1"	"PI3"
"S100A9"	0	2.37288156739022	0.766	0.298	0	"NORMAL.Luminal_1"	"S100A9"
"LTF"	0	2.33348410290945	0.752	0.361	0	"NORMAL.Luminal_1"	"LTF"
"OVOS2"	0	2.22901761911414	0.64	0.088	0	"NORMAL.Luminal_1"	"OVOS2"
"MMP7"	0	1.94649424314152	0.833	0.246	0	"NORMAL.Luminal_1"	"MMP7"
"SAA2"	0	1.9348966588837	0.83	0.355	0	"NORMAL.Luminal_1"	"SAA2"
"SERPINB4"	0	1.89387136749626	0.346	0.082	0	"NORMAL.Luminal_1"	"SERPINB4"
"LCN2"	0	1.7418301535376	0.767	0.245	0	"NORMAL.Luminal_1"	"LCN2"
"WFDC2"	0	1.55815139712247	0.947	0.811	0	"NORMAL.Luminal_1"	"WFDC2"
"SLPI"	0	1.54677826995483	0.925	0.388	0	"NORMAL.Luminal_1"	"SLPI"
"CCL20"	0	1.46349976210341	0.316	0.056	0	"NORMAL.Luminal_1"	"CCL20"
"AKR1C3"	0	1.42881519510516	0.623	0.247	0	"NORMAL.Luminal_1"	"AKR1C3"
"FBLN5"	0	1.34389826726036	0.512	0.051	0	"NORMAL.Luminal_1"	"FBLN5"
"NDRG2"	0	1.31299752093539	0.798	0.252	0	"NORMAL.Luminal_1"	"NDRG2"
"AKR1C1"	0	1.30543607368866	0.384	0.091	0	"NORMAL.Luminal_1"	"AKR1C1"
"AKR1C2"	0	1.27680874837618	0.278	0.055	0	"NORMAL.Luminal_1"	"AKR1C2"
"PDZK1IP1"	0	1.20648743625398	0.828	0.31	0	"NORMAL.Luminal_1"	"PDZK1IP1"
"OLFM4"	0	1.16742609232226	0.266	0.041	0	"NORMAL.Luminal_1"	"OLFM4"
"PIGR"	0	1.13438848119402	0.659	0.085	0	"NORMAL.Luminal_1"	"PIGR"
"SLC25A37"	0	1.09567078171216	0.915	0.427	0	"NORMAL.Luminal_1"	"SLC25A37"
"CXCL11"	0	1.09155972165576	0.901	0.535	0	"NORMAL.Luminal_1"	"CXCL1"
"CYP24A1"	0	1.03061657374017	0.484	0.042	0	"NORMAL.Luminal_1"	"CYP24A1"
"NFKBIZ"	0	1.00899438730963	0.792	0.214	0	"NORMAL.Luminal_1"	"NFKBIZ"
"BIRC31"	0	0.972576886141118	0.776	0.473	0	"NORMAL.Luminal_1"	"BIRC3"
"KYNU"	0	0.970398952020365	0.571	0.152	0	"NORMAL.Luminal_1"	"KYNU"
"PHLDA1"	0	0.966270628350275	0.685	0.319	0	"NORMAL.Luminal_1"	"PHLDA1"
"RCAN1"	0	0.922566758113684	0.7	0.237	0	"NORMAL.Luminal_1"	"RCAN1"
"CXCL3"	0	0.909318025101678	0.607	0.263	0	"NORMAL.Luminal_1"	"CXCL3"
"EHF"	0	0.899059656056905	0.727	0.173	0	"NORMAL.Luminal_1"	"EHF"
"SERPINB7"	0	0.873498860854438	0.287	0.016	0	"NORMAL.Luminal_1"	"SERPINB7"
"BTG1"	0	0.832203185377813	0.934	0.759	0	"NORMAL.Luminal_1"	"BTG1"
"CXCL21"	0	0.813977776219978	0.74	0.361	0	"NORMAL.Luminal_1"	"CXCL2"
"SOD21"	0	0.813687267321029	0.999	0.933	0	"NORMAL.Luminal_1"	"SOD2"
"TPT1-AS1"	0	0.803693666123623	0.786	0.274	0	"NORMAL.Luminal_1"	"TPT1-AS1"
"PDE4B"	0	0.786589889450988	0.624	0.135	0	"NORMAL.Luminal_1"	"PDE4B"
"SAA11"	0	0.781264823949655	0.99	0.786	0	"NORMAL.Luminal_1"	"SAA1"
"CXCL5"	0	0.779441550379258	0.284	0.023	0	"NORMAL.Luminal_1"	"CXCL5"
"ELF3"	0	0.772677841349257	0.924	0.649	0	"NORMAL.Luminal_1"	"ELF3"
"SCGB3A1"	0	0.759453888103573	0.255	0.037	0	"NORMAL.Luminal_1"	"SCGB3A1"
"CCL28"	0	0.749845799293165	0.578	0.115	0	"NORMAL.Luminal_1"	"CCL28"
"GLRX"	0	0.740433017972216	0.629	0.227	0	"NORMAL.Luminal_1"	"GLRX"
"GLTSCR2"	0	0.739478856042431	0.942	0.755	0	"NORMAL.Luminal_1"	"GLTSCR2"
"HIST1H1C"	0	0.723519059569295	0.771	0.426	0	"NORMAL.Luminal_1"	"HIST1H1C"
"ANKRD36C"	0	0.71620163204142	0.706	0.248	0	"NORMAL.Luminal_1"	"ANKRD36C"
"CBR3"	0	0.705627536251877	0.414	0.136	0	"NORMAL.Luminal_1"	"CBR3"
"DDIT41"	0	0.702996392321514	0.759	0.445	0	"NORMAL.Luminal_1"	"DDIT4"
"ZG16B"	0	0.695523032269426	0.362	0.133	0	"NORMAL.Luminal_1"	"ZG16B"
"CHI3L2"	0	0.684133888819077	0.471	0.164	0	"NORMAL.Luminal_1"	"CHI3L2"
"ALDH1A3"	0	0.675044649783304	0.757	0.332	0	"NORMAL.Luminal_1"	"ALDH1A3"
"AZGP1"	0	0.663999441371169	0.887	0.499	0	"NORMAL.Luminal_1"	"AZGP1"
"TNFAIP2"	0	0.655689409798837	0.596	0.231	0	"NORMAL.Luminal_1"	"TNFAIP2"
"RPS211"	0	0.641577460568608	0.981	0.942	0	"NORMAL.Luminal_1"	"RPS21"
"RPS12"	0	0.635379225604377	1	0.997	0	"NORMAL.Luminal_1"	"RPS12"
"PROM1"	0	0.634278941856067	0.528	0.114	0	"NORMAL.Luminal_1"	"PROM1"
"RGS2"	0	0.623964275699152	0.299	0.063	0	"NORMAL.Luminal_1"	"RGS2"
"RPL37"	0	0.623074959873239	0.995	0.985	0	"NORMAL.Luminal_1"	"RPL37"
"NFKBIA"	0	0.61294255918755	0.932	0.786	0	"NORMAL.Luminal_1"	"NFKBIA"
"ATP6V1B2"	0	0.610338197977689	0.562	0.262	0	"NORMAL.Luminal_1"	"ATP6V1B2"
"CA8"	0	0.610182225005937	0.452	0.054	0	"NORMAL.Luminal_1"	"CA8"
"SDC4"	0	0.603090566896545	0.813	0.535	0	"NORMAL.Luminal_1"	"SDC4"
"TTLL4"	0	0.601054291302686	0.423	0.107	0	"NORMAL.Luminal_1"	"TTLL4"
"SLC39A8"	0	0.600703419388503	0.385	0.074	0	"NORMAL.Luminal_1"	"SLC39A8"
"DEFB1"	0	0.5995215580995	0.516	0.237	0	"NORMAL.Luminal_1"	"DEFB1"
"TNFAIP6"	0	0.587909614661677	0.455	0.104	0	"NORMAL.Luminal_1"	"TNFAIP6"
"VNN1"	0	0.573978397468348	0.443	0.107	0	"NORMAL.Luminal_1"	"VNN1"
"RPS15A"	0	0.573205214684736	0.998	0.995	0	"NORMAL.Luminal_1"	"RPS15A"
"RPL34"	0	0.557096122748483	0.999	0.998	0	"NORMAL.Luminal_1"	"RPL34"
"CYBA"	0	0.549331887128188	0.72	0.426	0	"NORMAL.Luminal_1"	"CYBA"
"NEURL3"	0	0.549018130484509	0.375	0.035	0	"NORMAL.Luminal_1"	"NEURL3"
"RPL12"	0	0.548730429830923	0.999	0.997	0	"NORMAL.Luminal_1"	"RPL12"
"C9orf16"	0	0.544348812359994	0.781	0.406	0	"NORMAL.Luminal_1"	"C9orf16"
"ARRDC3"	0	0.542437685253184	0.613	0.273	0	"NORMAL.Luminal_1"	"ARRDC3"
"S100A1"	0	0.538366179001403	0.505	0.127	0	"NORMAL.Luminal_1"	"S100A1"
"SLC34A2"	0	0.536215168983345	0.419	0.072	0	"NORMAL.Luminal_1"	"SLC34A2"
"ATF3"	0	0.531479485670335	0.571	0.278	0	"NORMAL.Luminal_1"	"ATF3"
"CMPK1"	0	0.520289020043318	0.805	0.523	0	"NORMAL.Luminal_1"	"CMPK1"
"CSTB"	0	0.519161451571954	0.95	0.813	0	"NORMAL.Luminal_1"	"CSTB"
"RPL31"	0	0.518379081358622	0.997	0.995	0	"NORMAL.Luminal_1"	"RPL31"
"LYN"	0	0.510857583257274	0.558	0.164	0	"NORMAL.Luminal_1"	"LYN"
"LYPD3"	0	0.509655494777961	0.466	0.216	0	"NORMAL.Luminal_1"	"LYPD3"
"HMGA1"	0	0.509537013190471	0.939	0.675	0	"NORMAL.Luminal_1"	"HMGA1"
"B2M"	0	0.50517402983569	0.999	0.984	0	"NORMAL.Luminal_1"	"B2M"
"RPS23"	0	0.489127839444868	0.999	0.998	0	"NORMAL.Luminal_1"	"RPS23"
"CARHSP1"	0	0.483108979083191	0.917	0.687	0	"NORMAL.Luminal_1"	"CARHSP1"
"TPT11"	0	0.481749945436042	0.997	0.993	0	"NORMAL.Luminal_1"	"TPT1"
"GBP2"	0	0.471978764922223	0.778	0.444	0	"NORMAL.Luminal_1"	"GBP2"
"RPS19"	0	0.469804415289819	1	0.999	0	"NORMAL.Luminal_1"	"RPS19"
"EEF1A11"	0	0.469570082463077	1	1	0	"NORMAL.Luminal_1"	"EEF1A1"
"CLDN4"	0	0.46753741348115	0.945	0.629	0	"NORMAL.Luminal_1"	"CLDN4"
"RPL36"	0	0.458905483562011	0.999	0.997	0	"NORMAL.Luminal_1"	"RPL36"
"CLDN3"	0	0.452023212680152	0.756	0.381	0	"NORMAL.Luminal_1"	"CLDN3"
"TOMM7"	0	0.449928711094521	0.894	0.709	0	"NORMAL.Luminal_1"	"TOMM7"
"RPS29"	0	0.437642332991272	0.995	0.964	0	"NORMAL.Luminal_1"	"RPS29"
"RPL13"	0	0.436360997751502	1	1	0	"NORMAL.Luminal_1"	"RPL13"
"RPS20"	0	0.435647269316778	0.995	0.987	0	"NORMAL.Luminal_1"	"RPS20"
"RPL3"	0	0.435560656990969	1	0.999	0	"NORMAL.Luminal_1"	"RPL3"
"RPL26"	0	0.43288656705327	0.998	0.998	0	"NORMAL.Luminal_1"	"RPL26"
"RPS4X"	0	0.431793228750768	1	0.999	0	"NORMAL.Luminal_1"	"RPS4X"
"PLEKHS1"	0	0.429876652719476	0.296	0.05	0	"NORMAL.Luminal_1"	"PLEKHS1"
"RPL13A"	0	0.420950117262092	1	0.999	0	"NORMAL.Luminal_1"	"RPL13A"
"SAT1"	0	0.419793022927704	0.989	0.936	0	"NORMAL.Luminal_1"	"SAT1"
"CD24"	0	0.415147088237293	0.94	0.626	0	"NORMAL.Luminal_1"	"CD24"
"MT-ND4"	0	0.413335868973347	0.994	0.988	0	"NORMAL.Luminal_1"	"MT-ND4"
"RPS18"	0	0.408924176090429	1	1	0	"NORMAL.Luminal_1"	"RPS18"
"RGS10"	0	0.402007486824004	0.622	0.316	0	"NORMAL.Luminal_1"	"RGS10"
"C2orf82"	0	0.399948680966662	0.414	0.094	0	"NORMAL.Luminal_1"	"C2orf82"
"NCALD"	0	0.399468306040616	0.308	0.056	0	"NORMAL.Luminal_1"	"NCALD"
"RPL36A"	0	0.399326825179303	0.984	0.942	0	"NORMAL.Luminal_1"	"RPL36A"
"CFB"	0	0.396018926120858	0.43	0.14	0	"NORMAL.Luminal_1"	"CFB"
"TPD52L1"	0	0.394499017418813	0.724	0.395	0	"NORMAL.Luminal_1"	"TPD52L1"
"RPL27A"	0	0.393118806608525	0.998	0.994	0	"NORMAL.Luminal_1"	"RPL27A"
"ASS1"	0	0.390346157413692	0.528	0.236	0	"NORMAL.Luminal_1"	"ASS1"
"SESTD1"	0	0.384753475574385	0.568	0.225	0	"NORMAL.Luminal_1"	"SESTD1"
"LINC01198"	0	0.383774679952147	0.339	0.048	0	"NORMAL.Luminal_1"	"LINC01198"
"CXCR4"	0	0.383159334532091	0.362	0.096	0	"NORMAL.Luminal_1"	"CXCR4"
"RPS11"	0	0.382570367578392	0.99	0.969	0	"NORMAL.Luminal_1"	"RPS11"
"RPS28"	0	0.378889253940113	0.999	0.995	0	"NORMAL.Luminal_1"	"RPS28"
"LUCAT1"	0	0.374253644005926	0.344	0.074	0	"NORMAL.Luminal_1"	"LUCAT1"
"RPL35A"	0	0.373721796498014	0.999	0.999	0	"NORMAL.Luminal_1"	"RPL35A"
"C3"	0	0.370588551497246	0.342	0.071	0	"NORMAL.Luminal_1"	"C3"
"RPS6"	0	0.360560430417536	0.999	1	0	"NORMAL.Luminal_1"	"RPS6"
"BBC3"	0	0.358060703133239	0.534	0.238	0	"NORMAL.Luminal_1"	"BBC3"
"ZC3H12A"	0	0.354172338194287	0.529	0.245	0	"NORMAL.Luminal_1"	"ZC3H12A"
"RPS9"	0	0.351585188492392	0.999	0.995	0	"NORMAL.Luminal_1"	"RPS9"
"RPS3A"	0	0.350858971143108	0.999	0.997	0	"NORMAL.Luminal_1"	"RPS3A"
"MTRNR2L1"	0	0.346530368594735	0.391	0.134	0	"NORMAL.Luminal_1"	"MTRNR2L1"
"RPL14"	0	0.346173700445178	0.998	0.997	0	"NORMAL.Luminal_1"	"RPL14"
"TLR2"	0	0.344433348015266	0.335	0.071	0	"NORMAL.Luminal_1"	"TLR2"
"PRSS22"	0	0.342800556266334	0.426	0.181	0	"NORMAL.Luminal_1"	"PRSS22"
"ATP1B1"	0	0.341316126931202	0.772	0.477	0	"NORMAL.Luminal_1"	"ATP1B1"
"CX3CL1"	0	0.339737926014299	0.424	0.155	0	"NORMAL.Luminal_1"	"CX3CL1"
"RPL4"	0	0.336157380130987	0.994	0.981	0	"NORMAL.Luminal_1"	"RPL4"
"ITGB8"	0	0.330507749673891	0.484	0.203	0	"NORMAL.Luminal_1"	"ITGB8"
"TNF"	0	0.329831239653376	0.299	0.084	0	"NORMAL.Luminal_1"	"TNF"
"RPL41"	0	0.326848612694775	1	0.999	0	"NORMAL.Luminal_1"	"RPL41"
"DRAM2"	0	0.322892105969657	0.539	0.248	0	"NORMAL.Luminal_1"	"DRAM2"
"RIPK2"	0	0.316356199939441	0.469	0.202	0	"NORMAL.Luminal_1"	"RIPK2"
"RPS101"	0	0.312273113094984	0.983	0.948	0	"NORMAL.Luminal_1"	"RPS10"
"RPS27"	0	0.310041053706236	0.999	0.993	0	"NORMAL.Luminal_1"	"RPS27"
"RHOV"	0	0.307265417089338	0.489	0.191	0	"NORMAL.Luminal_1"	"RHOV"
"RPS14"	0	0.304348674794254	0.999	0.999	0	"NORMAL.Luminal_1"	"RPS14"
"MTRNR2L12"	0	0.298884455156632	0.389	0.138	0	"NORMAL.Luminal_1"	"MTRNR2L12"
"RPLP0"	0	0.291744569519775	0.999	0.997	0	"NORMAL.Luminal_1"	"RPLP0"
"RPL18A"	0	0.28813240143717	0.999	0.999	0	"NORMAL.Luminal_1"	"RPL18A"
"RPL11"	0	0.287951306481012	0.999	0.999	0	"NORMAL.Luminal_1"	"RPL11"
"GNB2L1"	0	0.284753689316231	0.998	0.996	0	"NORMAL.Luminal_1"	"GNB2L1"
"RPS27A"	0	0.277882256359058	1	0.999	0	"NORMAL.Luminal_1"	"RPS27A"
"RAB24"	0	0.271013551008012	0.284	0.064	0	"NORMAL.Luminal_1"	"RAB24"
"DAPP1"	0	0.266661907878747	0.348	0.094	0	"NORMAL.Luminal_1"	"DAPP1"
"FAM3B"	0	0.25150717236952	0.3	0.08	0	"NORMAL.Luminal_1"	"FAM3B"
"RPL29"	4.37406913644762e-292	0.397070228380457	0.998	0.997	1.0143466327422e-287	"NORMAL.Luminal_1"	"RPL29"
"SLC12A2"	3.16308300432495e-286	0.335093192417895	0.439	0.2	7.33518948702957e-282	"NORMAL.Luminal_1"	"SLC12A2"
